OrderKey,OrderId,StoreId,CustomerId,CustomerIp,OrderStatusId,CreatedOnUtc,OrderSubTotalExclTax,OrderSubTotalInclTax,OrderTotal,OrderItemId,ProductId,Quantity,UnitPriceInclTax,UnitPriceExclTax,IsPickupInstore
223,31,4,1,99.255.28.25,30,2020-06-21 15:15:54.343,7.78,8.4,11.39,235,7910,2,1.13,1.0,False
224,31,4,1,99.255.28.25,30,2020-06-21 15:15:54.343,7.78,8.4,11.39,236,7907,1,3.14,2.78,False
225,33,4,5209,104.249.225.190,30,2020-06-23 00:48:21.520,18.63,21.05,24.04,238,2672,1,12.76,11.29,False
226,33,4,5209,104.249.225.190,30,2020-06-23 00:48:21.520,18.63,21.05,24.04,239,2674,1,8.29,7.34,False
227,34,4,1,99.255.28.25,40,2020-06-23 14:24:52.830,5.6,5.6,9.59,240,4192,1,2.6,2.6,False
228,35,4,5222,99.255.28.25,30,2020-06-23 19:15:04.623,24.47,25.25,27.74,241,2808,2,1.13,1.0,False
229,35,4,5222,99.255.28.25,30,2020-06-23 19:15:04.623,24.47,25.25,27.74,242,7910,1,1.13,1.0,False
230,35,4,5222,99.255.28.25,30,2020-06-23 19:15:04.623,24.47,25.25,27.74,243,2830,1,3.37,2.98,False
231,35,4,5222,99.255.28.25,30,2020-06-23 19:15:04.623,24.47,25.25,27.74,244,3120,1,15.49,15.49,False
232,36,4,5222,99.255.28.25,30,2020-06-23 19:24:17.697,13.4,13.4,16.69,245,6271,1,5.2,5.2,False
233,36,4,5222,99.255.28.25,30,2020-06-23 19:24:17.697,13.4,13.4,16.69,246,6270,1,5.2,5.2,False
234,37,4,5222,99.255.28.25,30,2020-06-23 19:25:11.523,13.4,13.4,16.69,247,6271,1,5.2,5.2,False
235,37,4,5222,99.255.28.25,30,2020-06-23 19:25:11.523,13.4,13.4,16.69,248,6270,1,5.2,5.2,False
236,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,249,7909,1,1.13,1.0,False
237,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,250,7910,1,1.13,1.0,False
238,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,251,4193,1,5.19,5.19,False
239,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,252,4192,1,2.6,2.6,False
240,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,253,4194,1,5.84,5.84,False
241,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,254,7659,1,6.49,6.49,False
242,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,255,7658,1,6.49,6.49,False
243,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,256,7907,1,3.14,2.78,False
244,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,257,6270,1,5.2,5.2,False
245,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,258,3243,1,1.89,1.89,False
246,38,4,5222,99.255.28.25,30,2020-06-24 00:20:21.863,56.47,57.09,63.05,259,3066,1,14.99,14.99,False
247,39,4,5222,99.255.28.25,30,2020-06-24 00:46:23.283,50.16,51.01,58.97,260,1660,1,4.06,3.59,False
248,39,4,5222,99.255.28.25,30,2020-06-24 00:46:23.283,50.16,51.01,58.97,261,3057,1,14.25,14.25,False
249,39,4,5222,99.255.28.25,30,2020-06-24 00:46:23.283,50.16,51.01,58.97,262,4194,1,5.84,5.84,False
250,39,4,5222,99.255.28.25,30,2020-06-24 00:46:23.283,50.16,51.01,58.97,263,2830,1,3.37,2.98,False
251,39,4,5222,99.255.28.25,30,2020-06-24 00:46:23.283,50.16,51.01,58.97,264,2834,1,15.3,15.3,False
252,39,4,5222,99.255.28.25,30,2020-06-24 00:46:23.283,50.16,51.01,58.97,265,6270,1,5.2,5.2,False
253,41,4,5209,104.249.226.251,30,2020-06-25 01:03:53.640,11.29,12.76,16.05,267,2672,1,12.76,11.29,False
254,42,4,5222,99.255.28.25,30,2020-06-27 12:08:58.393,9.55,9.65,13.64,268,6270,2,4.4,4.4,False
255,42,4,5222,99.255.28.25,30,2020-06-27 12:08:58.393,9.55,9.65,13.64,269,7909,1,0.85,0.75,False
256,43,4,1,99.255.28.25,30,2020-06-27 16:03:19.893,22.49,23.77,32.74,270,7910,2,0.85,0.75,False
257,43,4,1,99.255.28.25,30,2020-06-27 16:03:19.893,22.49,23.77,32.74,271,7909,1,0.85,0.75,False
258,43,4,1,99.255.28.25,30,2020-06-27 16:03:19.893,22.49,23.77,32.74,272,537,2,3.51,3.11,False
259,43,4,1,99.255.28.25,30,2020-06-27 16:03:19.893,22.49,23.77,32.74,273,532,1,2.49,2.49,False
260,43,4,1,99.255.28.25,30,2020-06-27 16:03:19.893,22.49,23.77,32.74,274,7231,1,2.19,2.19,False
261,43,4,1,99.255.28.25,30,2020-06-27 16:03:19.893,22.49,23.77,32.74,275,7911,1,1.58,1.4,False
262,43,4,1,99.255.28.25,30,2020-06-27 16:03:19.893,22.49,23.77,32.74,276,4194,1,4.94,4.94,False
263,44,4,1,99.255.28.25,40,2020-06-29 04:38:27.347,15.0,16.3,23.29,277,8023,1,11.3,10.0,False
264,45,4,5209,72.136.122.191,30,2020-06-29 20:35:10.510,13.91,15.72,19.01,278,2672,1,12.76,11.29,False
265,45,4,5209,72.136.122.191,30,2020-06-29 20:35:10.510,13.91,15.72,19.01,279,2662,2,1.48,1.31,False
266,46,4,5209,72.136.103.161,30,2020-07-01 00:52:09.160,11.29,12.76,16.05,280,2672,1,12.76,11.29,False
267,47,4,1,99.255.28.25,40,2020-07-04 16:55:14.803,9.53,9.53,13.52,281,3339,1,6.53,6.53,False
268,48,4,1,99.255.28.25,40,2020-07-04 17:01:24.967,9.53,9.53,12.52,282,3339,1,6.53,6.53,False
269,49,4,5209,72.143.198.206,30,2020-07-04 23:42:45.770,11.29,12.76,16.05,283,2672,1,12.76,11.29,False
270,50,4,5209,104.249.228.204,30,2020-07-05 21:51:41.840,11.29,12.76,16.05,284,2672,1,12.76,11.29,False
271,52,4,5209,72.136.115.233,30,2020-07-11 00:21:13.423,11.29,12.76,16.05,286,2672,1,12.76,11.29,False
272,53,4,1,99.255.28.25,40,2020-07-11 23:30:41.020,8.36,9.06,17.04,287,537,1,3.51,3.11,False
273,53,4,1,99.255.28.25,40,2020-07-11 23:30:41.020,8.36,9.06,17.04,288,7907,1,2.54,2.25,False
274,54,4,1,99.255.28.25,40,2020-07-11 23:40:26.223,8.36,9.06,17.04,289,537,1,3.51,3.11,False
275,54,4,1,99.255.28.25,40,2020-07-11 23:40:26.223,8.36,9.06,17.04,290,7907,1,2.54,2.25,False
276,55,4,1,99.255.28.25,40,2020-07-11 23:51:31.490,8.36,9.06,17.04,291,537,1,3.51,3.11,False
277,55,4,1,99.255.28.25,40,2020-07-11 23:51:31.490,8.36,9.06,17.04,292,7907,1,2.54,2.25,False
278,56,4,5222,99.255.28.25,40,2020-07-12 00:18:06.417,49.3,50.77,56.74,293,2672,1,12.76,11.29,False
279,56,4,5222,99.255.28.25,40,2020-07-12 00:18:06.417,49.3,50.77,56.74,294,532,2,2.49,2.49,False
280,56,4,5222,99.255.28.25,40,2020-07-12 00:18:06.417,49.3,50.77,56.74,295,230,2,2.86,2.86,False
281,56,4,5222,99.255.28.25,40,2020-07-12 00:18:06.417,49.3,50.77,56.74,296,431,1,5.16,5.16,False
282,56,4,5222,99.255.28.25,40,2020-07-12 00:18:06.417,49.3,50.77,56.74,297,394,1,4.36,4.36,False
283,56,4,5222,99.255.28.25,40,2020-07-12 00:18:06.417,49.3,50.77,56.74,298,919,1,2.86,2.86,False
284,56,4,5222,99.255.28.25,40,2020-07-12 00:18:06.417,49.3,50.77,56.74,299,1003,1,6.24,6.24,False
285,56,4,5222,99.255.28.25,40,2020-07-12 00:18:06.417,49.3,50.77,56.74,300,3402,1,5.69,5.69,False
286,57,4,5222,99.255.28.25,40,2020-07-12 00:20:27.830,7.4,7.4,11.39,301,6270,1,4.4,4.4,False
287,58,4,5209,104.249.226.102,30,2020-07-12 16:44:09.277,20.57,23.24,25.73,302,2823,1,23.24,20.57,False
288,59,4,5222,99.255.28.25,30,2020-07-13 17:21:42.273,385.0,385.0,385.0,303,8200,1,385.0,385.0,False
289,60,4,5222,99.255.28.25,30,2020-07-13 17:24:16.903,385.0,385.0,385.0,304,8200,1,385.0,385.0,False
290,61,4,5209,104.249.226.189,30,2020-07-18 01:25:23.867,11.29,12.76,16.05,305,2672,1,12.76,11.29,False
291,63,4,5222,99.255.28.25,30,2020-07-18 21:35:34.177,9.59,9.59,12.58,308,8181,1,6.59,6.59,False
292,64,4,5209,104.249.226.189,30,2020-07-18 23:41:05.990,11.29,12.76,16.05,309,2672,1,12.76,11.29,False
293,66,4,1,99.255.28.25,40,2020-07-19 16:18:14.023,2.99,2.99,6.98,312,3247,1,2.99,2.99,False
294,67,4,1,99.255.28.25,40,2020-07-19 16:27:37.650,4.22,4.38,8.37,313,2755,1,1.38,1.22,False
295,68,4,5209,72.136.108.180,30,2020-07-19 18:12:55.600,11.29,12.76,16.05,314,2672,1,12.76,11.29,False
296,69,4,1,99.255.28.25,40,2020-07-19 19:28:45.253,4.2,4.36,8.35,315,3160,1,1.36,1.2,False
297,70,4,5209,104.249.225.153,30,2020-07-22 01:49:26.327,14.99,16.94,20.23,316,2733,1,16.94,14.99,False
298,72,4,5209,104.249.225.153,30,2020-07-24 00:26:16.427,13.91,15.72,19.01,319,2672,1,12.76,11.29,False
299,72,4,5209,104.249.225.153,30,2020-07-24 00:26:16.427,13.91,15.72,19.01,320,2662,2,1.48,1.31,False
300,73,4,1,99.255.28.25,40,2020-07-24 02:02:53.447,91.0,91.0,91.0,321,6270,20,4.4,4.4,False
301,75,4,5209,142.113.152.205,30,2020-07-29 01:39:15.010,14.99,16.94,20.23,331,2733,1,16.94,14.99,False
302,76,4,5209,104.249.225.74,30,2020-07-31 00:58:11.603,11.29,12.76,16.05,332,2672,1,12.76,11.29,False
303,77,4,5209,72.136.114.102,30,2020-08-01 00:33:57.323,15.98,17.93,21.22,333,2733,1,16.94,14.99,False
304,78,4,5209,72.136.121.235,30,2020-08-01 16:31:21.960,30.54,34.38,36.87,334,2796,1,11.28,9.98,False
305,78,4,5209,72.136.121.235,30,2020-08-01 16:31:21.960,30.54,34.38,36.87,335,2823,1,22.11,19.57,False
306,79,4,5209,104.249.225.74,30,2020-08-01 23:45:36.943,12.28,13.75,17.04,336,2672,1,12.76,11.29,False
307,81,4,5209,104.249.227.118,30,2020-08-13 01:18:40.147,15.98,17.93,21.22,338,2733,1,16.94,14.99,False
308,82,5,5222,99.255.78.38,40,2020-08-15 16:00:27.357,13.52,14.89,14.89,339,2666,3,3.97,3.51,True
309,84,4,5209,104.249.227.118,30,2020-08-16 23:34:16.103,15.98,17.93,21.22,360,2733,1,16.94,14.99,False
310,86,4,5222,99.255.123.73,40,2020-08-27 08:20:08.313,40.97,43.69,48.68,361,81,2,6.31,6.31,False
311,86,4,5222,99.255.123.73,40,2020-08-27 08:20:08.313,40.97,43.69,48.68,362,2684,1,15.81,13.99,False
312,86,4,5222,99.255.123.73,40,2020-08-27 08:20:08.313,40.97,43.69,48.68,363,6270,1,4.4,4.4,False
313,86,4,5222,99.255.123.73,40,2020-08-27 08:20:08.313,40.97,43.69,48.68,364,537,2,3.51,3.11,False
314,86,4,5222,99.255.123.73,40,2020-08-27 08:20:08.313,40.97,43.69,48.68,365,7910,1,0.85,0.75,False
315,87,4,18743,142.116.25.177,30,2020-08-27 23:25:02.150,21.41,23.66,23.66,367,303,1,1.86,1.86,False
316,87,4,18743,142.116.25.177,30,2020-08-27 23:25:02.150,21.41,23.66,23.66,368,8275,1,7.73,6.84,False
317,87,4,18743,142.116.25.177,30,2020-08-27 23:25:02.150,21.41,23.66,23.66,369,1643,4,0.67,0.59,False
318,87,4,18743,142.116.25.177,30,2020-08-27 23:25:02.150,21.41,23.66,23.66,370,2313,1,1.21,1.07,False
319,87,4,18743,142.116.25.177,30,2020-08-27 23:25:02.150,21.41,23.66,23.66,371,1857,1,1.24,1.24,False
320,87,4,18743,142.116.25.177,30,2020-08-27 23:25:02.150,21.41,23.66,23.66,372,1777,1,1.21,1.07,False
321,87,4,18743,142.116.25.177,30,2020-08-27 23:25:02.150,21.41,23.66,23.66,373,2268,1,2.7,2.39,False
322,87,4,18743,142.116.25.177,30,2020-08-27 23:25:02.150,21.41,23.66,23.66,374,1309,1,4.06,3.59,False
323,89,4,17556,174.119.30.205,30,2020-09-01 16:43:59.193,70.38,71.8,74.29,377,1296,1,5.41,4.79,False
324,89,4,17556,174.119.30.205,30,2020-09-01 16:43:59.193,70.38,71.8,74.29,378,745,1,3.51,3.11,False
325,89,4,17556,174.119.30.205,30,2020-09-01 16:43:59.193,70.38,71.8,74.29,379,2611,20,2.29,2.29,False
326,89,4,17556,174.119.30.205,30,2020-09-01 16:43:59.193,70.38,71.8,74.29,380,2470,1,3.38,2.99,False
327,89,4,17556,174.119.30.205,30,2020-09-01 16:43:59.193,70.38,71.8,74.29,381,7147,2,6.35,6.35,False
328,91,5,24185,67.69.69.129,30,2020-09-01 23:11:15.510,35.05,39.22,39.22,385,9461,1,8.53,7.55,True
329,91,5,24185,67.69.69.129,30,2020-09-01 23:11:15.510,35.05,39.22,39.22,386,9459,2,9.58,8.48,True
330,91,5,24185,67.69.69.129,30,2020-09-01 23:11:15.510,35.05,39.22,39.22,387,9461,1,8.53,7.55,True
331,92,5,5222,99.255.123.73,30,2020-09-02 08:41:24.550,15.17,16.75,16.75,388,9453,3,4.59,4.06,True
332,93,4,1,99.255.123.73,30,2020-09-04 23:03:17.850,14.19,14.19,19.18,389,6270,3,4.4,4.4,False
333,94,4,1,99.255.123.73,40,2020-09-04 23:08:43.387,14.19,14.19,19.18,390,6270,3,4.4,4.4,False
334,95,4,1,99.255.123.73,40,2020-09-04 23:09:52.380,14.19,14.19,19.18,391,6270,3,4.4,4.4,False
335,97,5,29110,209.171.88.130,30,2020-09-06 21:50:15.073,25.43,28.61,28.61,393,9459,1,8.45,7.48,True
336,97,5,29110,209.171.88.130,30,2020-09-06 21:50:15.073,25.43,28.61,28.61,394,9459,2,9.58,8.48,True
337,99,4,1,99.255.123.73,40,2020-09-11 00:34:35.447,13.79,13.79,18.78,396,6270,2,4.4,4.4,False
338,100,4,1,208.98.222.125,30,2020-09-11 00:42:46.010,13.79,13.79,18.78,397,6270,2,4.4,4.4,False
339,101,4,1,208.98.222.125,40,2020-09-11 00:48:48.677,13.79,13.79,18.78,398,6270,2,4.4,4.4,False
340,102,4,1,208.98.222.125,40,2020-09-11 00:53:40.470,13.79,13.79,18.78,399,6270,2,4.4,4.4,False
341,103,4,1,208.98.222.125,40,2020-09-11 00:54:24.187,13.79,13.79,18.78,400,6270,2,4.4,4.4,False
342,104,4,1,208.98.222.125,30,2020-09-11 00:55:20.153,13.79,13.79,18.78,401,6270,2,4.4,4.4,False
343,105,4,1,208.98.222.125,40,2020-09-11 00:57:09.900,22.59,22.59,27.58,402,6270,4,4.4,4.4,False
344,106,4,1,208.98.222.125,40,2020-09-11 00:57:50.033,22.59,22.59,27.58,403,6270,4,4.4,4.4,False
345,107,4,1,208.98.222.125,30,2020-09-11 00:58:21.360,22.59,22.59,27.58,404,6270,4,4.4,4.4,False
346,108,4,1,208.98.222.125,40,2020-09-11 01:00:10.360,20.59,20.59,25.58,405,6270,4,4.4,4.4,False
347,109,4,1,208.98.222.125,40,2020-09-11 01:00:52.570,20.59,20.59,25.58,406,6270,4,4.4,4.4,False
348,110,4,1,208.98.222.125,20,2020-09-11 01:01:26.340,20.59,20.59,25.58,407,6270,4,4.4,4.4,False
349,111,4,1,208.98.222.125,10,2020-09-11 01:05:55.510,17.29,19.15,24.14,408,10038,2,8.08,7.15,False
350,112,4,1,99.255.123.73,30,2020-09-11 21:25:04.153,16.19,16.19,21.18,409,6270,3,4.4,4.4,False
351,113,4,1,99.255.123.73,30,2020-09-11 21:29:46.507,16.19,16.19,21.18,410,6270,3,4.4,4.4,False
352,114,4,1,99.255.123.73,30,2020-09-11 23:26:22.980,13.79,13.79,18.78,411,6270,2,4.4,4.4,False
353,115,4,1,99.255.123.73,30,2020-09-11 23:38:21.560,13.79,13.79,18.78,412,6271,2,4.4,4.4,False
354,116,4,1,99.255.123.73,30,2020-09-11 23:42:04.687,13.79,13.79,18.78,413,6271,2,4.4,4.4,False
355,117,4,1,99.255.123.73,30,2020-09-11 23:43:02.933,13.79,13.79,18.78,414,6271,2,4.4,4.4,False
356,118,4,1,99.255.123.73,30,2020-09-12 00:26:22.483,16.19,16.19,21.18,415,6270,3,4.4,4.4,False
357,119,9,1,208.98.222.13,40,2020-09-12 17:48:41.473,3.19,3.48,3.48,416,10499,1,2.49,2.2,True
358,120,9,1,208.98.222.13,40,2020-09-12 17:51:59.247,3.19,3.48,3.48,417,10499,1,2.49,2.2,True
359,123,5,34139,104.249.225.186,30,2020-09-13 18:19:58.280,24.96,28.08,28.08,421,9459,1,12.97,11.48,True
360,123,5,34139,104.249.225.186,30,2020-09-13 18:19:58.280,24.96,28.08,28.08,422,9458,1,14.11,12.49,True
361,124,9,1,99.255.123.73,40,2020-09-14 21:38:16.833,13.37,14.98,14.98,423,10499,1,2.49,2.2,True
362,124,9,1,99.255.123.73,40,2020-09-14 21:38:16.833,13.37,14.98,14.98,424,10500,1,11.5,10.18,True
363,125,9,1,99.255.123.73,40,2020-09-14 21:40:19.007,13.37,14.98,14.98,425,10499,1,2.49,2.2,True
364,125,9,1,99.255.123.73,40,2020-09-14 21:40:19.007,13.37,14.98,14.98,426,10500,1,11.5,10.18,True
365,126,9,1,199.119.233.150,30,2020-09-14 22:12:52.307,13.17,14.49,14.49,427,10500,1,11.5,10.18,True
366,127,4,1,99.255.123.73,30,2020-09-16 04:17:36.643,14.19,14.19,19.18,428,6270,3,4.4,4.4,False
367,132,5,17765,174.119.30.185,30,2020-09-21 22:09:18.680,32.33,35.37,35.37,442,9459,1,8.45,7.48,True
368,132,5,17765,174.119.30.185,30,2020-09-21 22:09:18.680,32.33,35.37,35.37,443,9459,1,9.58,8.48,True
369,132,5,17765,174.119.30.185,30,2020-09-21 22:09:18.680,32.33,35.37,35.37,444,9466,1,7.99,7.99,True
370,132,5,17765,174.119.30.185,30,2020-09-21 22:09:18.680,32.33,35.37,35.37,445,9457,1,8.35,7.39,True
371,133,4,1,199.119.233.180,30,2020-09-21 22:16:56.050,14.19,14.19,19.18,446,6270,3,4.4,4.4,False
372,136,5,34139,209.171.88.151,30,2020-09-29 16:38:15.573,24.96,28.08,28.08,450,9458,1,14.11,12.49,True
373,136,5,34139,209.171.88.151,30,2020-09-29 16:38:15.573,24.96,28.08,28.08,451,9459,1,12.97,11.48,True
374,137,4,1,99.255.123.73,40,2020-09-29 16:48:51.523,24.99,24.99,29.98,452,6270,5,4.4,4.4,False
375,138,4,1,99.255.123.73,40,2020-09-29 22:17:35.913,24.99,24.99,29.98,453,6270,5,4.4,4.4,False
376,139,4,1,199.7.157.51,40,2020-09-30 01:01:13.060,24.99,24.99,29.98,454,6270,5,4.4,4.4,False
377,140,4,1,99.255.123.73,40,2020-09-30 01:19:17.197,26.68,29.76,34.75,455,11516,1,26.77,23.69,False
378,141,4,1,99.255.123.73,40,2020-09-30 01:25:06.763,26.68,29.76,34.75,456,11516,1,26.77,23.69,False
379,142,4,1,99.255.123.73,40,2020-09-30 01:26:45.317,26.68,29.76,34.75,457,11516,1,26.77,23.69,False
380,144,9,50619,45.44.130.141,30,2020-10-01 20:57:15.223,31.09,34.74,34.74,461,10504,1,15.59,13.8,True
381,144,9,50619,45.44.130.141,30,2020-10-01 20:57:15.223,31.09,34.74,34.74,462,10505,1,16.16,14.3,True
382,145,4,51012,99.255.123.73,40,2020-10-02 03:32:47.613,46.94,52.65,54.14,463,10079,5,9.93,8.79,False
383,146,4,51012,99.255.123.73,40,2020-10-02 03:36:35.937,46.94,52.65,57.64,464,10079,5,9.93,8.79,False
384,147,4,51012,99.255.123.73,40,2020-10-02 03:41:03.477,90.89,102.32,107.31,465,10079,10,9.93,8.79,False
385,148,4,1,199.7.156.250,30,2020-10-02 19:52:25.590,55.73,62.59,67.58,466,10079,6,9.93,8.79,False
386,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,473,853,1,3.51,3.11,False
387,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,474,2463,1,3.38,2.99,False
388,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,475,8952,2,2.75,2.75,False
389,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,476,2458,1,3.38,2.99,False
390,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,477,2033,1,2.02,1.79,False
391,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,478,2611,10,2.29,2.29,False
392,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,479,2614,4,5.16,5.16,False
393,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,480,1212,1,4.73,4.19,False
394,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,481,2322,1,4.06,3.59,False
395,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,482,2358,1,2.43,2.15,False
396,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,483,2360,1,2.02,1.79,False
397,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,484,1337,1,2.7,2.39,False
398,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,485,680,1,3.51,3.11,False
399,152,4,17556,174.119.30.205,30,2020-10-05 19:16:54.990,257.4,261.05,266.04,486,2638,13,13.79,13.79,False
400,153,5,1,99.255.123.73,40,2020-10-07 02:26:17.180,5.6,6.2,6.2,487,9453,1,5.21,4.61,True
401,154,5,17765,174.119.30.185,30,2020-10-08 15:59:16.597,26.94,29.01,29.01,488,9459,1,8.45,7.48,True
402,154,5,17765,174.119.30.185,30,2020-10-08 15:59:16.597,26.94,29.01,29.01,489,9459,1,9.58,8.48,True
403,154,5,17765,174.119.30.185,30,2020-10-08 15:59:16.597,26.94,29.01,29.01,490,9466,1,7.99,7.99,True
404,155,4,17556,174.119.30.205,30,2020-10-09 17:36:31.927,45.28,47.12,54.11,491,2610,10,3.01,3.01,False
405,155,4,17556,174.119.30.205,30,2020-10-09 17:36:31.927,45.28,47.12,54.11,492,2492,2,2.02,1.79,False
406,155,4,17556,174.119.30.205,30,2020-10-09 17:36:31.927,45.28,47.12,54.11,493,10352,1,4.96,4.39,False
407,155,4,17556,174.119.30.205,30,2020-10-09 17:36:31.927,45.28,47.12,54.11,494,761,2,3.51,3.11,False
408,158,4,1,99.255.123.73,40,2020-10-11 17:00:04.277,24.99,24.99,30.98,501,6270,5,4.4,4.4,False
409,159,4,5222,99.255.123.73,40,2020-10-12 04:54:12.763,16.19,16.19,18.68,502,6270,3,4.4,4.4,False
410,160,4,5222,99.255.123.73,40,2020-10-12 05:16:30.363,40.97,43.69,48.68,503,81,2,6.31,6.31,False
411,160,4,5222,99.255.123.73,40,2020-10-12 05:16:30.363,40.97,43.69,48.68,504,2684,1,15.81,13.99,False
412,160,4,5222,99.255.123.73,40,2020-10-12 05:16:30.363,40.97,43.69,48.68,505,6270,1,4.4,4.4,False
413,160,4,5222,99.255.123.73,40,2020-10-12 05:16:30.363,40.97,43.69,48.68,506,537,2,3.51,3.11,False
414,160,4,5222,99.255.123.73,40,2020-10-12 05:16:30.363,40.97,43.69,48.68,507,7910,1,0.85,0.75,False
415,165,5,17765,174.119.30.185,30,2020-10-29 16:36:58.973,26.94,29.01,29.01,520,9459,1,8.45,7.48,True
416,165,5,17765,174.119.30.185,30,2020-10-29 16:36:58.973,26.94,29.01,29.01,521,9459,1,9.58,8.48,True
417,165,5,17765,174.119.30.185,30,2020-10-29 16:36:58.973,26.94,29.01,29.01,522,9466,1,7.99,7.99,True
418,167,5,50323,209.171.88.36,30,2020-10-29 21:49:32.203,58.5,65.98,65.98,524,9458,1,14.11,12.49,True
419,167,5,50323,209.171.88.36,30,2020-10-29 21:49:32.203,58.5,65.98,65.98,525,9458,1,14.11,12.49,True
420,167,5,50323,209.171.88.36,30,2020-10-29 21:49:32.203,58.5,65.98,65.98,526,9458,1,14.11,12.49,True
421,167,5,50323,209.171.88.36,30,2020-10-29 21:49:32.203,58.5,65.98,65.98,527,9458,1,14.11,12.49,True
422,167,5,50323,209.171.88.36,30,2020-10-29 21:49:32.203,58.5,65.98,65.98,528,9461,1,8.53,7.55,True
423,169,9,111075,199.212.251.10,30,2020-11-06 15:27:01.773,41.22,46.19,46.19,532,10503,1,10.57,9.35,True
424,169,9,111075,199.212.251.10,30,2020-11-06 15:27:01.773,41.22,46.19,46.19,533,10503,2,10.57,9.35,True
425,169,9,111075,199.212.251.10,30,2020-11-06 15:27:01.773,41.22,46.19,46.19,534,10500,1,11.5,10.18,True
426,172,5,17765,174.119.30.185,30,2020-11-13 17:06:21.820,25.94,27.88,27.88,540,9459,1,9.58,8.48,True
427,172,5,17765,174.119.30.185,30,2020-11-13 17:06:21.820,25.94,27.88,27.88,541,9459,1,7.32,6.48,True
428,172,5,17765,174.119.30.185,30,2020-11-13 17:06:21.820,25.94,27.88,27.88,542,9466,1,7.99,7.99,True
429,174,4,51613,174.119.30.205,30,2020-11-20 19:30:51.600,231.07,231.87,238.86,544,2613,3,6.31,6.31,False
430,174,4,51613,174.119.30.205,30,2020-11-20 19:30:51.600,231.07,231.87,238.86,545,2463,1,2.21,1.96,False
431,174,4,51613,174.119.30.205,30,2020-11-20 19:30:51.600,231.07,231.87,238.86,546,9519,1,5.49,5.49,False
432,174,4,51613,174.119.30.205,30,2020-11-20 19:30:51.600,231.07,231.87,238.86,547,2033,3,1.59,1.41,False
433,174,4,51613,174.119.30.205,30,2020-11-20 19:30:51.600,231.07,231.87,238.86,548,2638,12,13.79,13.79,False
434,174,4,51613,174.119.30.205,30,2020-11-20 19:30:51.600,231.07,231.87,238.86,549,2610,10,3.01,3.01,False
435,174,4,51613,174.119.30.205,30,2020-11-20 19:30:51.600,231.07,231.87,238.86,550,7380,2,0.96,0.96,False
436,174,4,51613,174.119.30.205,30,2020-11-20 19:30:51.600,231.07,231.87,238.86,551,9368,1,1.97,1.97,False
437,175,5,124709,67.201.152.21,30,2020-11-20 21:14:49.007,41.07,46.28,46.28,552,9458,1,14.11,12.49,True
438,175,5,124709,67.201.152.21,30,2020-11-20 21:14:49.007,41.07,46.28,46.28,553,9461,1,8.53,7.55,True
439,175,5,124709,67.201.152.21,30,2020-11-20 21:14:49.007,41.07,46.28,46.28,554,9461,1,8.53,7.55,True
440,175,5,124709,67.201.152.21,30,2020-11-20 21:14:49.007,41.07,46.28,46.28,555,9458,1,14.11,12.49,True
441,179,4,17556,174.119.30.205,30,2020-12-01 18:10:58.133,232.86,235.55,240.54,560,733,1,18.74,18.74,False
442,179,4,17556,174.119.30.205,30,2020-12-01 18:10:58.133,232.86,235.55,240.54,561,499,2,3.21,3.21,False
443,179,4,17556,174.119.30.205,30,2020-12-01 18:10:58.133,232.86,235.55,240.54,562,1337,1,2.7,2.39,False
